8475,0.27,-0.74,0.58,0.95,-3.66,-0.56,NAN
8581,0.26,-0.73,0.59,0.95,-3.68,-0.55,NAN
8678,0.26,-0.74,0.57,0.95,-3.68,-0.55,NAN
8775,0.26,-0.74,0.59,0.95,-3.68,-0.54,NAN
8872,0.25,-0.73,0.57,0.95,-3.68,-0.54,NAN
8971,0.26,-0.74,0.58,0.94,-3.68,-0.56,NAN
9068,0.26,-0.74,0.57,0.94,-3.69,-0.56,NAN
9165,0.26,-0.74,0.58,0.94,-3.69,-0.56,NAN
9264,0.27,-0.74,0.58,0.94,-3.69,-0.57,NAN
9361,0.27,-0.74,0.58,0.93,-3.70,-0.58,NAN
9458,0.26,-0.74,0.57,0.94,-3.69,-0.57,NAN
9555,0.26,-0.74,0.58,0.94,-3.67,-0.58,NAN
9657,0.26,-0.73,0.58,0.95,-3.68,-0.54,NAN
9754,0.26,-0.74,0.58,0.94,-3.69,-0.53,NAN
9852,0.26,-0.74,0.58,0.95,-3.69,-0.53,NAN
9950,0.26,-0.73,0.58,0.95,-3.69,-0.53,NAN
10047,0.26,-0.74,0.58,0.97,-3.69,-0.54,NAN
10145,0.25,-0.73,0.59,0.97,-3.69,-0.53,NAN
10243,0.26,-0.74,0.57,0.97,-3.70,-0.51,NAN
10340,0.27,-0.74,0.58,0.97,-3.68,-0.51,NAN
10437,0.26,-0.75,0.58,0.97,-3.68,-0.53,NAN
10535,0.27,-0.74,0.58,0.97,-3.67,-0.53,NAN
10633,0.26,-0.74,0.58,0.97,-3.66,-0.53,NAN
10730,0.26,-0.74,0.58,0.99,-3.66,-0.54,NAN
10831,0.26,-0.73,0.58,0.99,-3.64,-0.55,NAN
10929,0.27,-0.73,0.57,1.00,-3.65,-0.56,NAN
11027,0.26,-0.74,0.58,0.99,-3.66,-0.58,NAN
11124,0.26,-0.74,0.59,1.00,-3.66,-0.57,NAN
11222,0.27,-0.74,0.58,1.00,-3.66,-0.57,NAN
11319,0.26,-0.73,0.58,1.00,-3.67,-0.54,NAN
11417,0.26,-0.74,0.58,0.99,-3.67,-0.54,NAN
11514,0.26,-0.74,0.58,0.99,-3.66,-0.56,NAN
11625,0.26,-0.74,0.58,1.00,-3.65,-0.55,NAN
11757,0.27,-0.74,0.58,0.99,-3.66,-0.54,NAN
11854,0.26,-0.74,0.57,0.99,-3.67,-0.53,NAN
11952,0.26,-0.73,0.58,0.99,-3.66,-0.52,NAN
12053,0.26,-0.73,0.58,0.99,-3.66,-0.54,NAN
12150,0.26,-0.74,0.58,1.00,-3.65,-0.54,NAN
12248,0.26,-0.74,0.58,1.00,-3.65,-0.54,NAN
12345,0.25,-0.73,0.59,0.97,-3.72,-0.56,NAN
12443,0.26,-0.73,0.59,0.97,-3.72,-0.57,NAN
12540,0.26,-0.73,0.57,0.97,-3.73,-0.55,NAN
12638,0.26,-0.74,0.58,0.96,-3.71,-0.56,NAN
12736,0.27,-0.74,0.58,0.96,-3.72,-0.56,NAN
12833,0.26,-0.74,0.58,0.95,-3.71,-0.57,NAN
12931,0.26,-0.74,0.58,0.95,-3.70,-0.57,NAN
13029,0.26,-0.74,0.58,0.96,-3.69,-0.58,NAN
13129,0.26,-0.73,0.58,0.96,-3.68,-0.58,NAN
13227,0.26,-0.74,0.58,0.97,-3.68,-0.59,NAN
13325,0.26,-0.74,0.58,0.97,-3.66,-0.58,NAN
13422,0.26,-0.74,0.59,0.97,-3.68,-0.58,NAN
13519,0.27,-0.74,0.59,0.97,-3.68,-0.57,NAN
13618,0.26,-0.74,0.59,0.98,-3.67,-0.56,NAN
13715,0.26,-0.74,0.57,0.98,-3.69,-0.57,NAN
13812,0.26,-0.74,0.57,0.97,-3.71,-0.58,NAN
13911,0.27,-0.74,0.58,0.97,-3.71,-0.57,NAN
14008,0.27,-0.74,0.58,0.97,-3.71,-0.57,NAN
14105,0.26,-0.74,0.58,0.96,-3.71,-0.56,NAN
14202,0.27,-0.73,0.57,0.98,-3.71,-0.57,NAN
14304,0.26,-0.74,0.59,0.98,-3.72,-0.58,NAN
14401,0.26,-0.73,0.57,0.96,-3.70,-0.56,NAN
14499,0.26,-0.74,0.57,0.96,-3.69,-0.57,NAN
14597,0.26,-0.74,0.57,0.94,-3.67,-0.57,NAN
14694,0.26,-0.74,0.58,0.94,-3.67,-0.57,NAN
14792,0.26,-0.74,0.57,0.95,-3.65,-0.56,NAN
14889,0.26,-0.74,0.57,0.97,-3.66,-0.55,NAN
14987,0.26,-0.74,0.58,0.97,-3.66,-0.56,NAN
15084,0.27,-0.73,0.59,0.96,-3.67,-0.54,NAN
15182,0.26,-0.74,0.58,0.97,-3.67,-0.54,NAN
15280,0.26,-0.74,0.57,0.97,-3.68,-0.54,NAN
15377,0.26,-0.74,0.58,0.97,-3.68,-0.53,NAN
15478,0.26,-0.74,0.57,0.95,-3.67,-0.52,NAN
15576,0.26,-0.74,0.57,0.95,-3.65,-0.52,NAN
15674,0.26,-0.74,0.59,0.95,-3.65,-0.51,NAN
15771,0.26,-0.73,0.57,0.96,-3.65,-0.51,NAN
15868,0.26,-0.73,0.58,0.96,-3.63,-0.51,NAN
15967,0.26,-0.73,0.58,0.97,-3.63,-0.51,NAN
16064,0.26,-0.73,0.57,0.98,-3.63,-0.52,NAN
16161,0.26,-0.74,0.58,0.97,-3.63,-0.51,NAN
16259,0.26,-0.73,0.58,0.98,-3.63,-0.51,NAN
16357,0.26,-0.74,0.59,0.98,-3.63,-0.51,NAN
16454,0.26,-0.74,0.58,0.97,-3.62,-0.51,NAN
16556,0.26,-0.74,0.58,0.97,-3.61,-0.52,NAN
16653,0.26,-0.74,0.58,0.96,-3.63,-0.52,NAN
16750,0.27,-0.73,0.58,0.96,-3.63,-0.54,NAN
16848,0.26,-0.73,0.58,0.96,-3.62,-0.53,NAN
16946,0.26,-0.74,0.58,0.97,-3.61,-0.50,NAN
17043,0.26,-0.74,0.58,0.98,-3.61,-0.51,NAN
17140,0.26,-0.73,0.57,0.98,-3.62,-0.51,NAN
17239,0.26,-0.74,0.57,0.97,-3.61,-0.52,NAN
17336,0.27,-0.74,0.58,0.98,-3.62,-0.53,NAN
17433,0.26,-0.74,0.58,0.97,-3.61,-0.52,NAN
17530,0.26,-0.74,0.58,0.98,-3.60,-0.54,NAN
17640,0.26,-0.74,0.57,0.97,-3.58,-0.54,NAN
17766,0.27,-0.74,0.58,0.97,-3.59,-0.53,NAN
17865,0.27,-0.74,0.58,0.98,-3.60,-0.54,NAN
17966,0.27,-0.73,0.57,0.98,-3.58,-0.55,NAN
18065,0.26,-0.74,0.57,0.98,-3.60,-0.54,NAN
18165,0.27,-0.73,0.57,0.98,-3.58,-0.54,NAN
18265,0.26,-0.73,0.58,0.98,-3.58,-0.54,NAN
18364,0.26,-0.74,0.58,0.98,-3.59,-0.54,NAN
18464,0.25,-0.74,0.58,0.97,-3.57,-0.52,NAN
18564,0.26,-0.75,0.57,0.97,-3.57,-0.52,NAN
18663,0.27,-0.73,0.57,0.97,-3.55,-0.52,NAN
18763,0.26,-0.74,0.57,0.98,-3.54,-0.51,NAN
18863,0.27,-0.74,0.58,0.97,-3.54,-0.50,NAN
18966,0.26,-0.73,0.59,0.97,-3.54,-0.51,NAN
19066,0.26,-0.74,0.58,0.98,-3.54,-0.52,NAN
19166,0.26,-0.74,0.59,0.97,-3.53,-0.50,NAN
19265,0.27,-0.74,0.58,0.96,-3.52,-0.50,NAN
19365,0.26,-0.74,0.57,0.94,-3.51,-0.50,NAN
19465,0.26,-0.74,0.58,0.96,-3.49,-0.50,NAN
19565,0.27,-0.74,0.57,0.96,-3.49,-0.49,NAN
19664,0.26,-0.74,0.57,0.96,-3.48,-0.49,NAN
19764,0.27,-0.74,0.58,0.96,-3.47,-0.50,NAN
19864,0.26,-0.73,0.58,0.95,-3.47,-0.50,NAN
19963,0.27,-0.74,0.58,0.94,-3.47,-0.49,NAN
20067,0.26,-0.73,0.58,0.95,-3.46,-0.48,NAN
20166,0.26,-0.73,0.58,0.94,-3.45,-0.49,NAN
20267,0.26,-0.73,0.58,0.96,-3.46,-0.50,NAN
20366,0.27,-0.74,0.58,0.95,-3.46,-0.51,NAN
20466,0.26,-0.74,0.58,0.95,-3.45,-0.51,NAN
20566,0.26,-0.73,0.58,0.96,-3.45,-0.51,NAN
20666,0.26,-0.73,0.58,0.97,-3.45,-0.50,NAN
20765,0.26,-0.74,0.57,0.97,-3.46,-0.52,NAN
20865,0.27,-0.74,0.58,0.96,-3.46,-0.51,NAN
20965,0.26,-0.74,0.58,0.97,-3.46,-0.51,NAN
21064,0.27,-0.74,0.58,0.97,-3.45,-0.51,NAN
21165,0.27,-0.74,0.58,0.99,-3.45,-0.52,NAN
21267,0.27,-0.74,0.58,0.99,-3.44,-0.51,NAN
21367,0.26,-0.73,0.58,0.98,-3.44,-0.51,NAN
21467,0.26,-0.73,0.58,0.96,-3.42,-0.51,NAN
21567,0.26,-0.74,0.58,0.96,-3.43,-0.50,NAN
21666,0.26,-0.74,0.59,0.96,-3.43,-0.50,NAN
21766,0.26,-0.74,0.59,0.95,-3.43,-0.50,NAN
21866,0.27,-0.74,0.57,0.96,-3.43,-0.48,NAN
21965,0.26,-0.73,0.58,0.96,-3.42,-0.49,NAN
22066,0.26,-0.73,0.58,0.97,-3.44,-0.49,NAN
22165,0.27,-0.73,0.59,0.97,-3.45,-0.50,NAN
22265,0.26,-0.74,0.58,0.97,-3.46,-0.50,NAN
22365,0.26,-0.74,0.58,0.97,-3.47,-0.50,NAN
22462,0.26,-0.73,0.58,0.96,-3.49,-0.50,NAN
