8543,0.39,-0.04,1.01,219.77,-212.33,-159.19,NAN
8609,0.41,0.01,0.98,219.71,-209.95,-160.56,NAN
8644,0.25,-0.09,0.92,219.00,-207.78,-161.17,NAN
8680,0.23,-0.12,0.82,218.72,-206.51,-161.67,NAN
8716,0.29,0.04,0.86,217.94,-204.36,-162.47,NAN
8752,0.15,-0.15,0.88,216.94,-202.85,-163.14,NAN
8786,0.28,-0.13,0.96,216.97,-202.90,-163.73,NAN
8822,0.32,-0.08,0.96,217.08,-202.31,-163.95,NAN
8858,0.26,-0.14,0.89,217.00,-201.70,-164.23,NAN
8893,0.22,-0.16,0.93,217.07,-201.35,-164.48,NAN
8929,0.26,-0.13,0.95,217.40,-201.17,-164.94,NAN
8968,0.26,-0.07,0.89,217.72,-200.55,-165.38,NAN
9004,0.29,-0.16,0.96,218.47,-200.31,-165.99,NAN
9038,0.31,-0.04,0.94,219.72,-200.23,-166.35,NAN
9074,0.50,0.04,0.88,220.76,-199.15,-166.49,NAN
9129,0.19,-0.08,0.78,219.15,-194.28,-167.51,NAN
9165,0.10,-0.20,0.88,217.51,-191.71,-167.95,NAN
9201,0.09,-0.51,1.02,217.19,-190.00,-168.75,NAN
9236,0.09,-0.22,0.95,219.16,-191.16,-169.80,NAN
9272,0.39,-0.04,0.91,220.80,-192.21,-170.65,NAN
9308,0.49,0.02,0.87,221.92,-191.46,-170.88,NAN
9347,0.23,0.09,0.87,220.60,-188.38,-171.09,NAN
9381,0.20,-0.05,0.90,219.80,-186.69,-171.30,NAN
9417,0.22,-0.22,0.94,219.72,-185.52,-171.59,NAN
9453,-0.07,-0.38,0.82,220.46,-185.78,-172.52,NAN
9488,0.15,-0.16,0.88,222.98,-188.76,-173.21,NAN
9524,0.12,-0.19,0.85,225.42,-193.36,-174.18,NAN
9560,0.29,-0.12,0.85,229.41,-200.07,-174.60,NAN
9594,0.48,0.11,0.81,233.05,-206.40,-174.89,NAN
9630,0.70,0.10,0.84,235.85,-211.86,-174.67,NAN
9665,0.89,0.24,0.75,237.76,-213.14,-173.70,NAN
9701,0.58,0.09,0.78,237.60,-212.26,-173.19,NAN
9740,0.82,0.13,0.80,237.37,-210.22,-174.21,NAN
9776,0.76,0.18,0.83,235.40,-204.67,-175.07,NAN
9810,0.43,0.02,0.83,232.57,-198.08,-176.11,NAN
9846,0.13,-0.07,0.82,229.33,-192.32,-176.91,NAN
9882,-0.05,-0.51,0.89,230.80,-194.17,-177.36,NAN
9917,0.41,0.12,0.81,233.89,-198.14,-178.45,NAN
9953,0.77,0.25,0.71,234.20,-197.87,-177.83,NAN
9988,0.33,0.00,0.87,232.84,-198.01,-177.92,NAN
10023,0.53,-0.10,0.98,233.97,-199.61,-178.93,NAN
10059,0.50,0.13,0.82,234.89,-199.84,-179.24,NAN
10095,0.31,-0.11,0.87,235.91,-201.49,-179.17,NAN
10134,0.50,0.03,0.80,237.88,-205.16,-179.89,NAN
10169,0.67,0.06,0.74,239.21,-207.42,-180.21,NAN
10205,0.78,0.13,0.67,239.67,-207.47,-180.51,NAN
10241,0.51,0.06,0.76,238.65,-206.51,-180.94,NAN
10275,0.61,-0.04,0.85,239.45,-207.18,-181.77,NAN
10311,0.63,0.16,0.74,239.94,-206.89,-182.30,NAN
10347,0.58,0.05,0.73,240.09,-206.08,-182.49,NAN
10382,0.64,0.05,0.78,239.90,-205.10,-182.97,NAN
10418,0.56,-0.01,0.81,240.11,-204.55,-183.92,NAN
10454,0.55,0.05,0.77,240.40,-204.21,-184.65,NAN
10492,0.61,0.01,0.81,240.70,-204.28,-185.22,NAN
10528,0.62,0.06,0.75,240.93,-204.17,-185.64,NAN
10563,0.64,0.04,0.73,240.99,-203.94,-185.89,NAN
10599,0.55,0.05,0.75,241.07,-203.70,-186.53,NAN
10635,0.52,0.01,0.75,241.87,-205.11,-187.08,NAN
10670,0.68,0.10,0.74,243.06,-206.42,-187.38,NAN
10705,0.72,0.12,0.67,243.93,-207.17,-187.26,NAN
10741,0.62,0.03,0.73,244.40,-207.59,-187.62,NAN
10776,0.65,0.03,0.70,245.40,-208.33,-187.97,NAN
10812,0.68,0.06,0.67,246.35,-209.16,-188.32,NAN
10851,0.72,0.06,0.69,247.53,-210.81,-188.73,NAN
10887,0.71,0.12,0.65,248.04,-211.95,-188.98,NAN
10921,0.75,0.09,0.65,248.43,-211.99,-189.11,NAN
10957,0.68,0.08,0.63,248.82,-213.28,-189.77,NAN
10993,0.67,0.05,0.59,249.44,-215.57,-190.66,NAN
11028,0.85,0.10,0.70,250.72,-217.89,-191.03,NAN
11064,0.94,0.12,0.57,252.11,-218.81,-191.41,NAN
11100,0.92,0.20,0.55,252.45,-218.18,-192.02,NAN
11134,0.91,0.15,0.59,251.58,-215.51,-192.92,NAN
11170,0.86,0.10,0.60,250.50,-211.50,-193.86,NAN
11206,0.80,0.08,0.58,249.42,-207.42,-195.18,NAN
11245,0.63,0.11,0.64,248.43,-203.71,-196.17,NAN
11293,0.70,0.12,0.64,248.75,-201.15,-197.54,NAN
11336,0.66,0.07,0.65,248.48,-199.83,-198.24,NAN
11372,0.67,0.01,0.61,249.15,-199.85,-199.48,NAN
11407,0.69,0.16,0.50,249.56,-200.02,-200.12,NAN
11443,0.71,0.16,0.50,248.66,-198.23,-199.80,NAN
11478,0.76,0.10,0.59,246.31,-194.28,-198.69,NAN
11513,1.11,0.02,0.83,243.43,-186.99,-198.96,NAN
11549,0.23,-0.11,0.80,240.28,-179.66,-198.96,NAN
11585,0.33,-0.32,0.93,240.65,-178.44,-199.75,NAN
11635,0.66,0.10,0.60,240.55,-173.72,-201.48,NAN
