8625,0.72,-0.72,0.15,2.03,2.35,-0.42,rash_turn
9754,0.70,-0.72,0.15,2.24,2.20,-0.39,rash_turn
10876,0.70,-0.72,0.15,2.52,2.25,-0.62,rash_turn
11999,0.70,-0.72,0.14,2.82,2.32,-0.68,rash_turn
13122,0.70,-0.72,0.15,2.89,2.42,-0.54,rash_turn
14244,0.70,-0.73,0.15,2.98,2.42,-0.46,rash_turn
15367,0.70,-0.72,0.15,3.11,2.49,-0.19,rash_turn
16489,0.70,-0.72,0.16,2.95,2.67,0.06,rash_turn
17611,0.70,-0.72,0.15,2.69,2.86,-0.20,rash_turn
18734,0.70,-0.71,0.14,2.79,3.10,-0.43,rash_turn
19856,0.71,-0.72,0.15,2.89,3.32,-0.42,rash_turn
20982,0.71,-0.72,0.16,2.98,3.41,-0.27,rash_turn
22118,0.70,-0.72,0.15,3.03,3.79,-0.44,rash_turn
23247,0.70,-0.72,0.15,2.97,3.76,-0.02,rash_turn
24370,0.70,-0.72,0.14,2.90,3.92,0.06,rash_turn
Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Annotation
