98832,-0.29,-0.78,0.47,-22.65,53.96,11.39,0,0,rash_turn
99909,-0.30,-0.77,0.47,-23.26,53.81,12.48,0,0,rash_turn
100985,-0.31,-0.78,0.48,-23.07,53.31,11.88,0,0,rash_turn
102063,-0.22,-0.77,0.48,-19.83,54.47,7.86,0,0,rash_turn
103140,-0.37,-0.72,0.53,-7.67,34.85,-6.62,0,0,rash_turn
104217,-0.10,-0.71,0.62,-7.45,34.70,-6.54,0,0,rash_turn
105293,-0.08,-0.70,0.63,-6.92,34.30,-6.94,0,0,rash_turn
106371,-0.09,-0.71,0.63,-6.43,34.54,-7.28,0,0,rash_turn
107451,-0.08,-0.70,0.63,-5.88,34.93,-7.24,0,0,rash_turn
108528,-0.07,-0.70,0.64,-6.42,33.02,-8.91,0,0,rash_turn
109604,-0.08,-0.70,0.65,-6.41,32.75,-9.31,0,0,rash_turn
110682,-0.11,-0.70,0.61,-15.32,37.91,0.36,0,0,rash_turn
111759,-0.37,-0.76,0.43,-16.63,38.63,1.60,0,0,rash_turn
112835,-0.39,-0.74,0.43,-20.69,42.64,7.03,0,0,rash_turn
113912,-0.48,-0.75,0.38,-21.47,44.26,8.46,0,0,rash_turn
114990,-0.49,-0.74,0.35,-18.82,43.99,6.92,0,0,rash_turn
116067,-0.37,-0.76,0.57,3.85,-12.14,-37.10,0,0,rash_turn
117147,-0.19,-0.72,0.61,5.11,-15.43,-42.00,0,0,rash_turn
118243,-0.16,-0.72,0.59,0.33,-16.98,-40.68,0,0,rash_turn
119320,-0.10,-0.74,0.60,4.20,-15.89,-38.49,0,0,rash_turn
120397,-0.12,-0.71,0.62,3.69,-16.33,-39.21,0,0,rash_turn
121475,-0.11,-0.71,0.61,4.47,-17.83,-41.27,0,0,rash_turn
122551,-0.09,-0.72,0.63,5.64,-19.97,-44.07,0,0,rash_turn
Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,HeartRate,SpO2,Annotation
