8482,0.23,-0.79,0.51,-0.48,-0.19,-0.97,0,0,rash_turn
9562,0.23,-0.79,0.51,-0.59,-0.11,-1.07,0,0,rash_turn
10634,0.23,-0.80,0.51,-0.52,-0.17,-1.07,0,0,rash_turn
11707,0.23,-0.80,0.51,-0.55,-0.29,-0.96,0,0,rash_turn
12779,0.22,-0.80,0.51,-0.62,0.39,-0.02,0,0,rash_turn
13852,0.23,-0.80,0.52,-0.57,0.10,-0.30,0,0,rash_turn
14924,0.11,-0.81,0.55,-9.80,1.16,13.59,0,0,rash_turn
15997,0.23,-0.79,0.52,-8.91,-1.88,10.12,0,0,rash_turn
17070,0.23,-0.79,0.51,-8.87,-2.07,9.72,0,0,rash_turn
18142,0.23,-0.78,0.52,-8.57,-2.21,8.65,0,0,rash_turn
19218,0.24,-0.78,0.53,-8.12,-2.35,7.80,0,0,rash_turn
20291,0.23,-0.81,0.52,-7.09,-1.70,9.43,0,0,rash_turn
21363,0.23,-0.77,0.53,-7.59,-7.55,5.61,0,0,rash_turn
22436,0.24,-0.79,0.52,-7.37,-6.62,6.87,0,0,rash_turn
23508,0.23,-0.79,0.52,-7.35,-5.65,7.02,0,0,rash_turn
24581,0.22,-0.79,0.53,-8.12,-5.36,7.91,0,0,rash_turn
25654,0.24,-0.80,0.51,-7.96,-5.89,7.17,0,0,rash_turn
26726,0.24,-0.79,0.52,-8.03,-5.85,7.16,0,0,rash_turn
27799,0.24,-0.79,0.51,-7.89,-5.89,7.17,0,0,rash_turn
28875,0.24,-0.79,0.54,-6.90,-8.43,7.92,0,0,rash_turn
29947,0.23,-0.79,0.52,-6.96,-8.24,7.96,0,0,rash_turn
31020,0.23,-0.79,0.52,-7.00,-8.22,7.95,0,0,rash_turn
32093,0.24,-0.79,0.51,-6.98,-8.18,7.98,0,0,rash_turn
33165,0.23,-0.79,0.51,-7.03,-8.23,7.97,0,0,rash_turn
34238,0.24,-0.79,0.52,-7.01,-8.27,7.78,0,0,rash_turn
35310,0.24,-0.79,0.52,-6.90,-8.15,7.84,0,0,rash_turn
36383,0.24,-0.79,0.53,-6.83,-7.99,7.91,0,0,rash_turn
37455,0.24,-0.79,0.52,-6.88,-7.95,7.96,0,0,rash_turn
38528,0.24,-0.79,0.52,-6.87,-7.96,8.00,0,0,rash_turn
39604,0.24,-0.79,0.52,-6.97,-7.87,7.94,0,0,rash_turn
40677,0.24,-0.79,0.51,-7.00,-7.83,7.88,0,0,rash_turn
41749,0.23,-0.79,0.52,-6.97,-7.90,7.97,0,0,rash_turn
42822,0.23,-0.79,0.53,-7.12,-7.93,7.90,0,0,rash_turn
43894,0.23,-0.79,0.52,-7.10,-7.93,7.71,0,0,rash_turn
44966,0.23,-0.79,0.52,-6.99,-7.96,7.77,0,0,rash_turn
46040,0.23,-0.79,0.52,-6.94,-7.90,7.78,0,0,rash_turn
47112,0.24,-0.79,0.52,-6.77,-7.91,7.84,0,0,rash_turn
48185,0.24,-0.79,0.51,-6.77,-7.92,7.86,0,0,rash_turn
49261,0.24,-0.79,0.52,-6.81,-7.96,7.86,0,0,rash_turn
50333,0.24,-0.79,0.51,-6.71,-8.09,7.91,0,0,rash_turn
51405,0.23,-0.79,0.51,-6.88,-8.14,7.94,0,0,rash_turn
52478,0.23,-0.80,0.51,-6.81,-8.08,7.83,0,0,rash_turn
53551,0.23,-0.79,0.52,-6.97,-8.04,7.78,0,0,rash_turn
54624,0.24,-0.80,0.52,-6.99,-8.16,7.98,0,0,rash_turn
55696,0.24,-0.79,0.52,-6.95,-8.07,8.01,0,0,rash_turn
56768,0.24,-0.79,0.52,-6.86,-7.90,8.18,0,0,rash_turn
57841,0.23,-0.79,0.51,-6.77,-7.89,8.07,0,0,rash_turn
58927,0.24,-0.79,0.52,-6.85,-7.81,7.98,0,0,rash_turn
60011,0.24,-0.79,0.52,-7.06,-7.69,8.02,0,0,rash_turn
61084,0.24,-0.79,0.51,-7.03,-7.58,8.02,0,0,rash_turn
62156,0.23,-0.79,0.51,-7.09,-7.52,7.98,0,0,rash_turn
63228,0.23,-0.79,0.52,-7.16,-7.55,8.18,0,0,rash_turn
64302,0.23,-0.79,0.51,-7.13,-7.47,8.26,0,0,rash_turn
65374,0.24,-0.79,0.53,-7.17,-7.59,8.25,0,0,rash_turn
66447,0.24,-0.79,0.51,-7.02,-7.62,8.26,0,0,rash_turn
67519,0.24,-0.79,0.52,-6.92,-7.53,8.31,0,0,rash_turn
68591,0.23,-0.79,0.51,-6.80,-7.52,8.31,0,0,rash_turn
69667,0.24,-0.78,0.52,-6.87,-7.49,8.36,0,0,rash_turn
70740,0.24,-0.79,0.51,-6.79,-7.54,8.24,0,0,rash_turn
71813,0.24,-0.79,0.52,-6.91,-7.58,8.27,0,0,rash_turn
72886,0.23,-0.79,0.51,-6.89,-7.62,8.29,0,0,rash_turn
73958,0.24,-0.79,0.52,-6.94,-7.54,8.45,0,0,rash_turn
75030,0.23,-0.79,0.52,-6.80,-7.52,8.42,0,0,rash_turn
76103,0.24,-0.79,0.53,-6.73,-7.48,8.38,0,0,rash_turn
77175,0.24,-0.79,0.52,-6.73,-7.50,8.47,0,0,rash_turn
78248,0.23,-0.79,0.51,-6.69,-7.47,8.57,0,0,rash_turn
79321,0.24,-0.79,0.52,-6.70,-7.52,8.51,0,0,rash_turn
80397,0.24,-0.79,0.52,-6.73,-7.51,8.42,0,0,rash_turn
81469,0.24,-0.79,0.51,-6.71,-7.69,8.44,0,0,rash_turn
82542,0.24,-0.79,0.51,-6.66,-7.55,8.34,0,0,rash_turn
83614,0.24,-0.79,0.52,-6.77,-7.61,8.38,0,0,rash_turn
84687,0.24,-0.79,0.52,-6.73,-7.64,8.52,0,0,rash_turn
85760,0.23,-0.79,0.52,-6.79,-7.64,8.81,0,0,rash_turn
86832,0.23,-0.79,0.51,-6.78,-7.59,8.77,0,0,rash_turn
87905,0.23,-0.78,0.52,-6.86,-7.54,8.71,0,0,rash_turn
88977,0.24,-0.79,0.52,-6.92,-7.62,8.78,0,0,rash_turn
90065,0.23,-0.79,0.51,-7.02,-7.58,8.74,0,0,rash_turn
91140,0.24,-0.79,0.52,-7.05,-7.37,8.98,0,0,rash_turn
Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,HeartRate,SpO2,Annotation
