8850,0.23,-0.24,0.89,-3.05,43.18,-18.42,NAN
8999,0.22,-0.22,0.88,-3.25,43.84,-18.75,NAN
9037,0.23,-0.24,0.89,-3.32,44.01,-18.81,NAN
9075,0.22,-0.23,0.89,-3.40,44.20,-18.88,NAN
9113,0.22,-0.23,0.90,-3.42,44.29,-18.97,NAN
9152,0.25,-0.22,0.88,-3.46,44.32,-19.08,NAN
9190,0.25,-0.23,0.89,-3.63,44.66,-19.26,NAN
9228,0.21,-0.24,0.88,-3.65,44.80,-19.35,NAN
9266,0.23,-0.23,0.89,-3.58,44.80,-19.45,NAN
9305,0.24,-0.23,0.89,-3.58,45.04,-19.58,NAN
9342,0.23,-0.24,0.90,-3.59,45.26,-19.70,NAN
9380,0.22,-0.24,0.89,-3.59,45.44,-19.79,NAN
9422,0.23,-0.24,0.89,-3.55,45.62,-19.86,NAN
9460,0.24,-0.23,0.88,-3.55,45.86,-19.96,NAN
9498,0.23,-0.24,0.89,-3.52,46.04,-20.02,NAN
9536,0.24,-0.23,0.90,-3.44,46.18,-20.06,NAN
9574,0.23,-0.23,0.89,-3.43,46.43,-20.11,NAN
9613,0.23,-0.24,0.89,-3.34,46.52,-20.15,NAN
9651,0.26,-0.23,0.90,-3.29,46.75,-20.21,NAN
9689,0.24,-0.22,0.90,-3.45,47.32,-20.37,NAN
9726,0.22,-0.22,0.89,-3.73,48.05,-20.53,NAN
9764,0.20,-0.24,0.88,-3.94,48.53,-20.76,NAN
9803,0.22,-0.25,0.88,-3.90,48.45,-20.78,NAN
9844,0.24,-0.23,0.89,-3.81,48.50,-20.80,NAN
9882,0.23,-0.23,0.90,-3.70,48.55,-20.90,NAN
9921,0.24,-0.22,0.89,-3.66,48.73,-21.07,NAN
9959,0.23,-0.22,0.89,-3.66,48.94,-21.27,NAN
9997,0.23,-0.24,0.89,-3.52,48.91,-21.41,NAN
10035,0.25,-0.22,0.89,-3.46,48.97,-21.54,NAN
10074,0.24,-0.23,0.89,-3.42,49.19,-21.66,NAN
10112,0.23,-0.23,0.90,-3.41,49.31,-21.83,NAN
10149,0.24,-0.22,0.90,-3.38,49.52,-21.93,NAN
10187,0.24,-0.23,0.89,-3.38,49.58,-22.09,NAN
10226,0.24,-0.22,0.89,-3.43,49.88,-22.14,NAN
10264,0.21,-0.25,0.88,-3.46,50.14,-22.22,NAN
10300,0.23,-0.23,0.89,-3.40,50.20,-22.23,NAN
10338,0.24,-0.23,0.89,-3.39,50.35,-22.26,NAN
10377,0.23,-0.23,0.89,-3.38,50.51,-22.28,NAN
10415,0.24,-0.22,0.90,-3.35,50.65,-22.29,NAN
10452,0.24,-0.23,0.90,-3.34,50.82,-22.31,NAN
10490,0.23,-0.23,0.89,-3.37,51.00,-22.33,NAN
10529,0.23,-0.23,0.89,-3.33,51.06,-22.32,NAN
10567,0.25,-0.22,0.89,-3.28,51.18,-22.37,NAN
10605,0.27,-0.21,0.90,-3.41,51.55,-22.48,NAN
10643,0.22,-0.23,0.89,-3.67,52.21,-22.78,NAN
10682,0.20,-0.23,0.89,-3.83,52.55,-22.94,NAN
10723,0.23,-0.23,0.87,-3.88,52.56,-23.06,NAN
10761,0.25,-0.23,0.90,-3.82,52.59,-23.05,NAN
10800,0.25,-0.23,0.89,-3.79,52.67,-23.11,NAN
10838,0.24,-0.22,0.89,-3.76,52.87,-23.22,NAN
10875,0.24,-0.23,0.88,-3.83,53.07,-23.33,NAN
10913,0.24,-0.23,0.90,-3.88,53.26,-23.37,NAN
10951,0.23,-0.23,0.89,-3.87,53.41,-23.39,NAN
10990,0.24,-0.22,0.89,-3.89,53.65,-23.45,NAN
11028,0.23,-0.23,0.90,-3.99,53.92,-23.55,NAN
11066,0.23,-0.23,0.90,-4.01,54.04,-23.61,NAN
11104,0.23,-0.23,0.89,-4.01,54.16,-23.66,NAN
11146,0.24,-0.22,0.90,-4.05,54.29,-23.68,NAN
11184,0.24,-0.23,0.89,-4.10,54.42,-23.73,NAN
11242,0.24,-0.23,0.90,-4.08,54.71,-23.79,NAN
11280,0.23,-0.23,0.90,-4.03,54.83,-23.80,NAN
11318,0.22,-0.23,0.90,-3.93,54.82,-23.82,NAN
11356,0.25,-0.22,0.89,-3.87,54.74,-23.80,NAN
11395,0.27,-0.21,0.90,-3.81,54.78,-23.87,NAN
11432,0.25,-0.22,0.89,-3.89,55.03,-23.92,NAN
11470,0.24,-0.23,0.90,-3.85,55.16,-24.03,NAN
11508,0.26,-0.21,0.89,-3.91,55.41,-24.18,NAN
11546,0.25,-0.23,0.89,-4.08,55.81,-24.32,NAN
11588,0.23,-0.24,0.89,-4.10,56.11,-24.36,NAN
11626,0.23,-0.22,0.88,-4.03,56.21,-24.36,NAN
11664,0.25,-0.22,0.89,-3.98,56.22,-24.41,NAN
11703,0.26,-0.22,0.89,-4.03,56.44,-24.46,NAN
11741,0.24,-0.21,0.90,-4.13,56.60,-24.54,NAN
11779,0.25,-0.22,0.89,-4.12,56.72,-24.57,NAN
11816,0.27,-0.22,0.89,-4.21,57.00,-24.69,NAN
11855,0.24,-0.23,0.88,-4.34,57.33,-24.76,NAN
11893,0.24,-0.24,0.88,-4.35,57.49,-24.81,NAN
11931,0.24,-0.23,0.88,-4.33,57.52,-24.87,NAN
11969,0.25,-0.23,0.89,-4.25,57.55,-24.93,NAN
12011,0.26,-0.21,0.89,-4.31,57.75,-25.01,NAN
12049,0.24,-0.23,0.89,-4.36,57.97,-25.14,NAN
12087,0.27,-0.22,0.90,-4.46,58.07,-25.18,NAN
12126,0.24,-0.22,0.88,-4.62,58.49,-25.28,NAN
12164,0.24,-0.24,0.88,-4.78,58.81,-25.43,NAN
12201,0.24,-0.23,0.88,-4.79,59.00,-25.51,NAN
12239,0.24,-0.24,0.88,-4.74,59.03,-25.56,NAN
12277,0.26,-0.22,0.88,-4.65,59.07,-25.58,NAN
12316,0.27,-0.22,0.90,-4.64,59.30,-25.60,NAN
12354,0.25,-0.22,0.88,-4.74,59.68,-25.67,NAN
12392,0.23,-0.23,0.89,-4.78,59.91,-25.75,NAN
12445,0.25,-0.22,0.89,-4.76,60.00,-25.81,NAN
12485,0.26,-0.22,0.89,-4.71,60.10,-25.88,NAN
12526,0.25,-0.23,0.89,-4.68,60.30,-25.93,NAN
12566,0.25,-0.22,0.89,-4.63,60.43,-25.99,NAN
12606,0.25,-0.23,0.89,-4.63,60.56,-26.07,NAN
12647,0.25,-0.22,0.89,-4.62,60.73,-26.17,NAN
12687,0.25,-0.22,0.89,-4.59,60.84,-26.25,NAN
12727,0.26,-0.22,0.89,-4.58,60.94,-26.30,NAN
12767,0.27,-0.22,0.90,-4.54,61.13,-26.37,NAN
12808,0.26,-0.23,0.89,-4.59,61.44,-26.50,NAN
12848,0.25,-0.23,0.90,-4.61,61.61,-26.59,NAN
12892,0.26,-0.22,0.90,-4.64,61.79,-26.73,NAN
12932,0.25,-0.23,0.88,-4.60,61.93,-26.81,NAN
12972,0.26,-0.22,0.89,-4.51,61.96,-26.94,NAN
13012,0.27,-0.20,0.89,-4.51,62.07,-27.01,NAN
13052,0.27,-0.22,0.89,-4.59,62.42,-27.13,NAN
13092,0.26,-0.23,0.88,-4.66,62.73,-27.17,NAN
13133,0.24,-0.23,0.87,-4.65,62.92,-27.17,NAN
13173,0.26,-0.22,0.89,-4.63,63.08,-27.18,NAN
13213,0.26,-0.22,0.89,-4.70,63.30,-27.23,NAN
13253,0.26,-0.22,0.88,-4.71,63.48,-27.24,NAN
13294,0.26,-0.22,0.90,-4.76,63.71,-27.27,NAN
13337,0.25,-0.21,0.89,-4.84,64.04,-27.33,NAN
13378,0.25,-0.23,0.88,-4.99,64.41,-27.43,NAN
13418,0.25,-0.23,0.89,-4.98,64.57,-27.48,NAN
13458,0.26,-0.22,0.89,-4.95,64.65,-27.50,NAN
13499,0.26,-0.22,0.89,-4.93,64.80,-27.54,NAN
13539,0.26,-0.22,0.88,-4.93,65.00,-27.63,NAN
13579,0.26,-0.21,0.89,-4.89,65.13,-27.69,NAN
13630,0.26,-0.22,0.89,-4.91,65.39,-27.77,NAN
13678,0.26,-0.22,0.89,-4.91,65.60,-27.85,NAN
13718,0.26,-0.22,0.88,-4.93,65.79,-27.92,NAN
