8821,0.15,-0.32,0.90,114.37,-23.94,-50.22,NAN
8972,0.13,-0.27,0.89,115.48,-24.03,-49.03,NAN
9010,0.12,-0.36,0.88,115.84,-24.20,-49.02,NAN
9048,0.18,-0.37,0.99,116.13,-24.19,-48.99,NAN
9086,0.25,-0.23,1.22,117.37,-23.46,-49.12,NAN
9124,0.19,-0.77,0.98,119.18,-24.04,-49.67,NAN
9162,0.10,0.02,1.00,120.06,-23.43,-50.07,NAN
9200,0.14,-0.56,0.98,121.08,-23.76,-49.99,NAN
9239,0.14,-0.30,0.82,122.22,-24.20,-50.04,NAN
9277,0.22,-0.57,1.11,122.57,-24.33,-49.02,NAN
9315,0.13,-0.06,0.64,123.05,-24.03,-49.66,NAN
9357,0.19,-0.14,0.76,123.98,-24.01,-50.38,NAN
9395,0.13,-0.18,0.89,124.10,-23.87,-50.80,NAN
9434,0.13,-0.28,0.77,124.47,-24.42,-51.63,NAN
9472,0.13,-0.18,0.72,124.65,-24.06,-51.68,NAN
9509,0.11,-0.20,0.82,124.37,-24.15,-51.68,NAN
9548,0.14,-0.18,0.73,124.42,-24.29,-51.79,NAN
9586,0.09,-0.25,0.81,124.27,-24.20,-51.58,NAN
9624,0.13,-0.13,0.77,124.52,-24.15,-52.07,NAN
9663,0.22,-0.52,1.04,125.05,-23.93,-51.82,NAN
9701,0.05,-0.44,0.95,125.14,-23.91,-51.20,NAN
9739,0.17,-0.36,0.75,126.05,-24.17,-51.78,NAN
9781,0.10,-0.26,0.92,126.46,-23.77,-51.33,NAN
9819,0.07,-0.45,0.87,126.98,-23.81,-51.10,NAN
9858,0.14,-0.13,0.90,127.03,-23.97,-51.25,NAN
9895,0.15,-0.49,0.90,127.34,-23.89,-51.24,NAN
9933,0.13,-0.39,0.98,128.15,-23.93,-51.34,NAN
9972,0.12,-0.33,0.90,128.51,-24.20,-51.10,NAN
10010,0.14,-0.44,0.96,129.14,-24.16,-51.02,NAN
10048,0.18,-0.42,0.98,129.45,-23.83,-50.63,NAN
10087,0.17,-0.25,0.85,129.45,-23.68,-50.50,NAN
10125,0.16,-0.30,0.85,129.85,-23.58,-50.29,NAN
10164,0.12,-0.30,0.88,130.03,-23.14,-49.89,NAN
10205,0.10,-0.21,0.74,130.73,-22.84,-50.34,NAN
10244,0.10,-0.33,1.02,130.72,-22.43,-49.76,NAN
10281,0.11,-0.39,0.94,130.67,-22.64,-49.23,NAN
10319,0.10,-0.45,0.94,131.40,-22.94,-49.40,NAN
10358,0.13,-0.40,0.97,131.71,-22.99,-49.52,NAN
10396,0.09,-0.43,1.01,132.35,-23.30,-49.51,NAN
10434,0.16,-0.35,0.93,132.25,-23.62,-49.64,NAN
10473,0.10,-0.27,0.82,132.35,-23.60,-49.68,NAN
10511,0.11,-0.22,0.77,132.92,-23.87,-50.04,NAN
10550,0.17,-0.41,0.94,133.80,-24.06,-50.10,NAN
10588,0.10,-0.22,0.83,134.00,-24.23,-49.82,NAN
10629,0.13,-0.16,0.77,134.29,-24.38,-49.79,NAN
10668,0.16,-0.40,0.95,134.63,-24.11,-49.07,NAN
10705,0.07,-0.30,0.84,134.92,-24.03,-48.79,NAN
10743,0.14,-0.31,0.87,135.23,-24.01,-48.50,NAN
10782,0.13,-0.40,0.98,135.83,-24.00,-48.13,NAN
10841,0.08,-0.28,0.83,136.71,-24.71,-48.67,NAN
10878,0.10,-0.24,0.80,136.72,-25.08,-48.69,NAN
10916,0.17,-0.21,0.82,136.79,-25.55,-49.14,NAN
10955,0.12,-0.21,0.77,136.72,-25.46,-48.51,NAN
10993,0.15,-0.21,0.78,136.97,-26.06,-48.81,NAN
11035,0.15,-0.24,0.83,137.30,-26.14,-48.76,NAN
11073,0.16,-0.22,0.80,137.28,-26.31,-48.75,NAN
11111,0.11,-0.20,0.78,137.55,-26.47,-48.98,NAN
11150,0.11,-0.40,0.91,138.10,-26.60,-48.98,NAN
11188,0.10,-0.34,0.92,138.61,-26.74,-48.98,NAN
11226,0.16,-0.37,0.92,138.82,-26.69,-48.67,NAN
11265,0.12,-0.22,0.85,139.04,-26.75,-48.74,NAN
11302,0.18,-0.22,0.81,139.05,-26.92,-48.84,NAN
11340,0.11,-0.36,0.96,139.76,-26.82,-48.81,NAN
11379,0.12,-0.40,0.95,140.35,-26.93,-48.81,NAN
11417,0.14,-0.33,0.85,140.58,-27.00,-48.74,NAN
11459,0.14,-0.24,0.84,140.86,-27.18,-48.67,NAN
11497,0.16,-0.26,0.85,141.15,-27.39,-48.72,NAN
11535,0.10,-0.27,0.89,141.66,-27.43,-48.63,NAN
11574,0.16,-0.39,0.92,141.91,-27.35,-48.37,NAN
11612,0.10,-0.19,0.85,142.26,-27.36,-48.61,NAN
11650,0.13,-0.23,0.85,142.67,-27.60,-48.88,NAN
11688,0.16,-0.37,0.97,143.39,-27.56,-48.90,NAN
11726,0.15,-0.31,0.96,143.47,-27.61,-48.67,NAN
11765,0.14,-0.29,0.84,143.49,-27.77,-48.60,NAN
11803,0.11,-0.33,0.88,143.90,-27.77,-48.56,NAN
11841,0.10,-0.41,0.96,144.15,-27.65,-48.14,NAN
11883,0.12,-0.33,0.93,144.53,-27.82,-48.32,NAN
11921,0.14,-0.37,0.92,144.88,-27.70,-48.42,NAN
11960,0.14,-0.25,0.87,145.00,-27.52,-48.70,NAN
11998,0.12,-0.20,0.84,145.22,-27.35,-49.04,NAN
12036,0.11,-0.35,0.94,145.82,-27.16,-49.36,NAN
12075,0.10,-0.41,0.97,146.30,-27.04,-49.22,NAN
12112,0.14,-0.35,0.81,146.54,-27.13,-49.13,NAN
12150,0.08,-0.25,0.82,147.10,-27.25,-48.90,NAN
12189,0.10,-0.33,0.92,147.63,-27.59,-49.00,NAN
12227,0.08,-0.34,0.92,148.00,-27.68,-48.83,NAN
12280,0.14,-0.28,0.79,148.54,-28.00,-48.70,NAN
12321,0.08,-0.30,0.85,149.12,-28.18,-48.27,NAN
12361,0.11,-0.39,0.88,150.03,-28.43,-47.81,NAN
12402,0.13,-0.27,0.95,150.91,-28.28,-47.64,NAN
12442,0.12,-0.37,0.93,151.52,-27.66,-47.16,NAN
12482,0.13,-0.23,0.83,151.99,-27.24,-47.07,NAN
12523,0.14,-0.27,0.87,152.46,-26.52,-46.65,NAN
12563,0.10,-0.23,0.87,153.24,-26.27,-46.32,NAN
12604,0.09,-0.29,0.85,153.60,-25.77,-45.97,NAN
12644,0.09,-0.35,0.95,154.21,-25.04,-45.46,NAN
12685,0.05,-0.24,0.99,154.32,-24.36,-45.25,NAN
12728,0.03,-0.32,0.85,154.66,-24.15,-44.98,NAN
12769,0.09,-0.30,0.90,154.90,-23.60,-44.82,NAN
12809,0.05,-0.37,0.94,155.04,-22.63,-44.23,NAN
12850,0.04,-0.33,1.00,155.27,-21.95,-43.89,NAN
12890,0.04,-0.39,0.96,155.59,-21.00,-43.35,NAN
12930,-0.02,-0.30,0.96,155.81,-20.40,-43.16,NAN
12971,-0.04,-0.35,0.90,156.29,-20.04,-43.06,NAN
13010,0.08,-0.28,0.88,156.37,-19.58,-42.82,NAN
13051,0.03,-0.33,0.89,156.87,-18.93,-42.68,NAN
13091,0.00,-0.28,0.82,157.12,-18.64,-42.62,NAN
13132,-0.02,-0.14,0.89,157.74,-18.40,-42.78,NAN
13175,0.04,-0.38,0.89,157.83,-17.88,-42.56,NAN
13237,0.00,-0.31,0.81,157.99,-17.33,-42.18,NAN
13277,-0.01,-0.33,1.01,158.13,-16.75,-41.81,NAN
13318,-0.01,-0.20,1.00,158.68,-16.71,-41.97,NAN
13358,-0.02,-0.31,0.97,159.01,-16.51,-41.69,NAN
13399,-0.00,-0.19,0.83,158.62,-16.19,-41.54,NAN
13438,-0.06,-0.18,0.88,158.81,-16.05,-41.73,NAN
13478,-0.03,-0.25,0.75,159.61,-16.04,-42.26,NAN
13519,-0.07,-0.41,0.84,159.84,-16.08,-42.00,NAN
13559,-0.04,-0.28,0.97,160.35,-16.45,-41.79,NAN
13603,-0.06,-0.13,0.89,160.62,-16.17,-41.38,NAN
13644,-0.06,-0.30,0.81,160.92,-16.06,-41.62,NAN
13684,-0.05,-0.30,0.77,160.82,-15.25,-41.34,NAN
13724,-0.10,-0.21,0.83,160.68,-15.06,-41.18,NAN
13765,-0.08,-0.18,0.86,161.23,-14.75,-41.30,NAN
13805,-0.08,-0.22,0.76,162.07,-15.06,-41.76,NAN
13846,-0.03,-0.24,0.81,162.57,-15.31,-42.15,NAN
13886,-0.02,-0.20,0.88,162.58,-15.05,-42.10,NAN
13927,-0.06,-0.27,0.98,163.28,-15.56,-42.31,NAN
13967,-0.01,-0.20,0.98,164.30,-16.08,-42.39,NAN
14008,0.03,-0.33,1.04,164.00,-15.57,-41.79,NAN
14052,-0.08,-0.29,0.82,164.50,-14.89,-41.61,NAN
14092,-0.07,-0.18,0.89,164.73,-14.52,-41.60,NAN
14132,-0.03,-0.18,0.91,165.23,-14.27,-41.59,NAN
14173,0.01,-0.19,0.93,165.14,-13.23,-41.43,NAN
14213,-0.05,-0.36,1.04,165.08,-12.78,-41.27,NAN
14254,-0.12,-0.19,0.89,165.57,-12.64,-41.55,NAN
14294,0.02,-0.29,0.75,165.65,-12.17,-41.77,NAN
14334,-0.08,-0.10,0.89,165.62,-10.33,-41.71,NAN
14374,0.03,-0.26,1.00,166.82,-9.98,-42.48,NAN
14415,-0.18,-0.37,0.89,167.18,-9.10,-42.60,NAN
14458,-0.08,-0.10,1.05,166.71,-7.47,-41.94,NAN
14499,-0.21,-0.32,0.83,167.01,-6.61,-42.21,NAN
14539,-0.03,-0.30,0.81,166.47,-5.22,-41.97,NAN
14580,-0.08,-0.23,1.07,166.43,-3.77,-41.93,NAN
14620,-0.04,-0.10,1.02,165.68,-2.72,-41.99,NAN
14661,-0.36,-0.59,0.91,166.16,-1.49,-42.17,NAN
14701,-0.24,-0.11,0.77,166.89,-1.42,-42.57,NAN
14742,-0.07,-0.31,0.95,167.05,-0.89,-43.28,NAN
14782,-0.05,-0.14,0.97,165.83,0.03,-43.64,NAN
14822,-0.25,-0.02,0.79,165.94,1.81,-44.51,NAN
14863,-0.27,-0.20,0.77,166.02,2.84,-44.83,NAN
14907,-0.33,-0.45,0.84,166.16,4.71,-44.95,NAN
14947,-0.25,-0.37,1.01,166.62,5.63,-45.37,NAN
14987,0.03,0.02,0.99,167.56,5.72,-47.00,NAN
15028,-0.04,-0.34,1.10,168.42,8.23,-47.67,NAN
15068,-0.28,-0.25,0.87,169.38,8.52,-48.74,NAN
15108,-0.18,-0.53,0.93,169.40,10.38,-49.10,NAN
15149,-0.33,-0.40,0.93,170.03,10.06,-49.74,NAN
15188,-0.13,-0.07,0.78,170.77,10.63,-50.92,NAN
15229,-0.28,-0.22,0.88,170.78,12.15,-50.99,NAN
15269,-0.30,-0.51,0.81,172.12,10.11,-52.36,NAN
15310,-0.14,-0.38,0.73,172.38,10.04,-53.19,NAN
15354,-0.25,-0.36,0.47,172.64,8.42,-53.51,NAN
15394,-0.12,-0.31,0.53,173.62,7.33,-53.82,NAN
15434,-0.40,-0.48,0.82,175.47,4.33,-54.75,NAN
15475,-0.25,-0.24,1.20,177.24,0.90,-55.93,NAN
15515,-0.23,-0.42,1.09,177.96,-2.40,-57.28,NAN
15556,0.04,-0.46,0.60,180.65,-5.18,-58.89,NAN
15596,-0.07,0.10,0.79,182.97,-7.26,-58.95,NAN
15636,-0.10,-0.44,0.81,181.92,-9.91,-56.91,NAN
15677,-0.25,-0.35,0.83,184.32,-13.53,-57.78,NAN
15736,-0.09,0.14,1.05,186.06,-17.73,-58.71,NAN
15777,0.14,-0.07,1.00,187.81,-21.85,-59.66,NAN
15831,0.05,-0.05,0.76,188.38,-22.57,-58.87,NAN
15870,0.18,-0.04,1.12,188.16,-23.08,-58.38,NAN
15911,0.24,-0.16,0.71,189.12,-24.20,-57.86,NAN
15951,0.01,0.16,0.98,190.16,-25.26,-56.56,NAN
15992,-0.20,-0.47,1.11,190.67,-25.32,-54.75,NAN
16032,0.13,-0.02,1.01,192.41,-27.11,-55.25,NAN
16073,-0.00,-0.28,0.66,192.41,-27.65,-55.16,NAN
16113,0.18,0.24,0.58,191.39,-25.99,-53.98,NAN
16154,-0.01,0.02,0.88,190.38,-24.05,-52.41,NAN
16194,0.07,0.07,0.92,190.28,-24.28,-50.47,NAN
16238,0.30,0.05,1.15,187.75,-23.82,-47.87,NAN
16278,0.12,-0.40,0.85,187.62,-21.87,-45.97,NAN
16319,0.16,0.07,0.73,186.23,-19.40,-44.23,NAN
16359,-0.16,-0.26,0.83,184.46,-17.96,-42.89,NAN
16400,-0.11,-0.33,1.21,185.84,-18.77,-43.71,NAN
16440,0.37,0.40,0.60,187.03,-17.30,-45.22,NAN
16481,0.08,-0.13,0.79,183.87,-13.08,-43.12,NAN
16521,-0.29,-0.67,1.26,183.82,-11.42,-41.22,NAN
16562,0.19,-0.05,0.76,186.10,-11.25,-42.88,NAN
