8833,-0.26,-0.42,0.88,212.96,-15.30,-606.92,NAN
8970,0.20,-0.28,0.77,212.81,-22.00,-603.97,NAN
9008,0.03,-0.42,0.74,211.39,-20.80,-601.15,NAN
9046,-0.10,-0.46,0.70,210.03,-20.47,-600.14,NAN
9083,-0.01,-0.42,0.77,209.07,-20.89,-599.49,NAN
9122,-0.03,-0.56,0.90,208.69,-20.84,-599.01,NAN
9160,-0.08,-0.49,0.94,209.66,-22.52,-599.17,NAN
9198,-0.01,-0.39,0.89,210.94,-24.68,-599.07,NAN
9236,0.03,-0.43,0.89,211.16,-26.50,-599.30,NAN
9275,-0.05,-0.52,0.88,211.58,-27.43,-599.38,NAN
9313,-0.13,-0.57,0.82,212.99,-29.44,-599.30,NAN
9354,0.11,-0.59,0.76,214.93,-32.35,-600.14,NAN
9393,0.11,-0.54,0.68,217.35,-34.86,-601.68,NAN
9431,0.07,-0.45,0.74,219.21,-35.84,-603.05,NAN
9468,-0.28,-0.47,0.82,221.29,-35.89,-603.89,NAN
9506,-0.11,-0.44,0.94,223.70,-40.90,-605.97,NAN
9545,0.56,-0.32,0.91,225.71,-44.24,-608.46,NAN
9583,0.19,-0.38,0.83,226.63,-41.50,-607.05,NAN
9621,-0.17,-0.42,0.91,227.76,-41.13,-607.45,NAN
9659,0.28,-0.42,0.76,228.66,-41.31,-607.70,NAN
9698,-0.12,-0.40,0.80,229.67,-39.96,-606.93,NAN
9736,-0.10,-0.33,0.88,231.02,-43.01,-607.82,NAN
9777,0.18,-0.38,0.76,232.81,-46.43,-607.73,NAN
9816,0.17,-0.49,0.88,234.96,-49.06,-608.24,NAN
9853,0.24,-0.34,0.92,237.04,-50.67,-608.79,NAN
9891,0.08,-0.31,0.80,239.10,-50.88,-608.89,NAN
9949,0.25,-0.39,0.95,241.65,-48.93,-609.23,NAN
9988,0.12,-0.31,0.87,243.24,-46.39,-609.35,NAN
10025,0.06,-0.26,0.85,243.99,-43.78,-609.25,NAN
10063,0.09,-0.30,1.04,243.73,-41.46,-609.17,NAN
10101,0.06,-0.32,0.93,243.52,-39.39,-609.07,NAN
10140,0.13,-0.23,0.73,242.65,-37.42,-608.47,NAN
10181,-0.07,-0.47,0.83,241.84,-35.34,-607.21,NAN
10220,0.06,-0.38,0.85,242.37,-35.06,-607.53,NAN
10258,0.04,-0.38,0.95,242.32,-32.91,-607.31,NAN
10296,-0.20,-0.43,0.84,242.45,-30.59,-607.47,NAN
10334,-0.18,-0.33,0.84,242.81,-29.61,-608.20,NAN
10373,-0.01,-0.46,0.84,242.98,-28.86,-608.86,NAN
10411,-0.14,-0.47,0.81,244.29,-28.83,-609.24,NAN
10448,-0.05,-0.51,0.56,245.47,-29.19,-610.50,NAN
10487,0.02,-0.44,0.97,246.44,-28.47,-610.64,NAN
10525,0.32,-0.41,1.07,246.97,-28.03,-610.74,NAN
10566,-0.41,-0.41,0.82,247.22,-27.67,-611.18,NAN
10605,0.08,-0.58,0.88,247.61,-30.37,-612.59,NAN
10643,0.02,-0.41,0.83,248.16,-31.37,-613.53,NAN
10681,-0.04,-0.41,0.88,248.47,-33.02,-615.20,NAN
10720,0.03,-0.45,0.78,248.84,-35.37,-616.81,NAN
10758,0.23,-0.42,1.19,249.38,-35.67,-617.55,NAN
10796,-0.20,-0.33,0.82,249.23,-36.31,-617.96,NAN
10834,0.03,-0.55,0.73,249.38,-38.18,-619.16,NAN
10872,0.02,-0.39,0.80,250.48,-39.15,-619.44,NAN
10910,-0.03,-0.54,0.79,251.14,-41.24,-620.72,NAN
10948,0.11,-0.43,0.81,252.95,-42.68,-622.24,NAN
10990,0.03,-0.35,0.84,254.68,-43.51,-622.57,NAN
11028,0.09,-0.44,0.92,255.70,-43.95,-622.89,NAN
11067,0.02,-0.42,0.85,256.33,-43.81,-623.47,NAN
11105,0.09,-0.43,0.85,256.78,-44.60,-624.32,NAN
11143,0.14,-0.44,0.80,257.61,-45.46,-624.48,NAN
11181,0.13,-0.43,0.82,258.42,-45.18,-624.46,NAN
11219,0.04,-0.45,0.86,259.40,-45.31,-624.72,NAN
11257,0.08,-0.41,0.90,260.52,-45.60,-625.38,NAN
11295,0.05,-0.42,0.82,261.36,-46.18,-625.80,NAN
11334,0.10,-0.43,0.85,262.44,-46.71,-626.36,NAN
11375,0.11,-0.49,0.89,263.59,-46.60,-626.67,NAN
11413,0.09,-0.45,0.85,264.54,-46.84,-627.10,NAN
11452,0.09,-0.42,0.84,265.39,-47.03,-627.58,NAN
11490,0.10,-0.45,0.80,266.27,-46.81,-628.02,NAN
11528,0.08,-0.40,0.87,267.19,-46.62,-628.65,NAN
11566,0.09,-0.42,0.84,268.31,-47.00,-629.57,NAN
11604,0.11,-0.38,0.84,269.31,-47.25,-630.27,NAN
11642,0.07,-0.42,0.88,270.30,-47.55,-630.85,NAN
11680,0.10,-0.41,0.85,271.21,-47.86,-631.44,NAN
11718,0.07,-0.40,0.84,272.24,-47.96,-631.88,NAN
11757,0.09,-0.41,0.86,273.28,-48.23,-632.44,NAN
11798,0.08,-0.41,0.84,274.28,-48.22,-632.82,NAN
