8536,0.11,-0.39,0.85,72.67,-41.09,-44.23,NAN
8619,0.06,-0.42,0.85,73.22,-41.06,-44.32,NAN
8653,0.22,-0.37,0.87,73.46,-41.28,-44.47,NAN
8689,0.17,-0.40,0.85,73.41,-40.75,-44.01,NAN
8724,0.10,-0.39,0.84,73.51,-40.94,-43.92,NAN
8760,0.15,-0.36,0.85,73.60,-40.96,-43.90,NAN
8795,0.16,-0.36,0.86,73.48,-40.60,-43.85,NAN
8830,0.15,-0.40,0.85,73.36,-40.34,-43.63,NAN
8865,0.18,-0.40,0.87,73.13,-40.36,-43.30,NAN
8901,0.14,-0.38,0.84,72.84,-39.84,-42.79,NAN
8936,0.09,-0.43,0.82,72.83,-39.49,-42.50,NAN
8991,0.16,-0.42,0.85,73.30,-39.32,-42.74,NAN
9030,0.17,-0.37,0.91,73.14,-39.18,-42.65,NAN
9066,0.17,-0.37,0.85,72.68,-38.92,-42.03,NAN
9101,0.09,-0.45,0.81,72.37,-38.84,-41.21,NAN
9137,0.06,-0.40,0.84,72.21,-39.00,-40.81,NAN
9171,0.16,-0.43,0.85,72.18,-39.19,-40.77,NAN
9207,0.10,-0.40,0.87,72.23,-39.08,-40.83,NAN
9242,0.14,-0.39,0.84,72.23,-39.02,-40.98,NAN
9278,0.12,-0.40,0.86,72.23,-38.76,-41.14,NAN
9313,-0.01,-0.43,0.83,72.77,-39.42,-42.05,NAN
9349,0.26,-0.36,0.85,72.83,-39.54,-42.43,NAN
9383,0.16,-0.44,0.82,73.05,-39.28,-42.05,NAN
9422,0.14,-0.39,0.85,73.33,-39.26,-41.78,NAN
9458,0.11,-0.40,0.87,73.26,-38.62,-41.29,NAN
9493,0.10,-0.42,0.84,73.23,-38.20,-41.23,NAN
9529,0.13,-0.38,0.84,73.31,-38.12,-41.26,NAN
9564,0.13,-0.42,0.86,73.44,-38.00,-41.13,NAN
9600,0.10,-0.38,0.86,73.50,-37.97,-40.99,NAN
9634,0.16,-0.40,0.85,73.36,-37.52,-40.76,NAN
9670,0.11,-0.40,0.85,73.14,-36.70,-40.29,NAN
9705,0.09,-0.41,0.83,73.02,-36.27,-39.81,NAN
9741,0.10,-0.42,0.86,73.06,-36.01,-39.47,NAN
9776,0.11,-0.41,0.86,73.10,-35.97,-39.37,NAN
9815,0.08,-0.38,0.86,73.11,-35.82,-39.29,NAN
9849,0.11,-0.41,0.84,73.10,-35.71,-39.24,NAN
9885,0.09,-0.40,0.85,73.17,-35.66,-39.26,NAN
9920,0.11,-0.40,0.84,73.23,-35.56,-39.24,NAN
9956,0.11,-0.40,0.87,73.28,-35.35,-39.22,NAN
9991,0.10,-0.41,0.83,73.28,-35.20,-39.07,NAN
10027,0.09,-0.41,0.85,73.38,-35.02,-38.93,NAN
10062,0.12,-0.39,0.86,73.42,-34.91,-38.86,NAN
10097,0.09,-0.41,0.84,73.49,-34.66,-38.72,NAN
10133,0.12,-0.39,0.85,73.55,-34.51,-38.55,NAN
10168,0.10,-0.40,0.85,73.52,-34.13,-38.23,NAN
10207,0.10,-0.41,0.86,73.50,-33.88,-37.96,NAN
10243,0.05,-0.42,0.84,73.50,-33.71,-37.76,NAN
10277,0.12,-0.41,0.86,73.46,-33.57,-37.44,NAN
10313,-0.08,-0.33,0.87,73.48,-34.37,-38.27,NAN
10348,0.17,-0.42,0.85,74.05,-34.44,-39.31,NAN
10384,0.06,-0.41,0.85,74.54,-35.80,-40.37,NAN
10419,0.29,-0.38,0.83,74.81,-36.39,-40.83,NAN
10455,0.11,-0.39,0.85,74.85,-35.64,-40.51,NAN
10490,0.08,-0.42,0.85,75.08,-35.91,-40.76,NAN
10525,0.18,-0.39,0.84,75.23,-35.86,-40.83,NAN
10561,0.09,-0.39,0.87,75.33,-35.79,-40.90,NAN
10599,0.15,-0.39,0.86,75.42,-35.92,-41.10,NAN
10635,0.13,-0.39,0.87,75.46,-35.76,-41.16,NAN
10671,0.14,-0.39,0.85,75.44,-35.48,-41.11,NAN
10705,0.11,-0.39,0.85,75.48,-35.28,-41.08,NAN
10741,0.14,-0.40,0.85,75.44,-35.15,-41.02,NAN
10776,0.12,-0.39,0.86,75.38,-34.92,-40.87,NAN
10812,0.11,-0.40,0.85,75.32,-34.88,-40.71,NAN
10847,0.13,-0.38,0.86,75.35,-34.80,-40.64,NAN
10883,0.12,-0.40,0.83,75.34,-34.66,-40.45,NAN
10917,0.13,-0.40,0.86,75.41,-34.49,-40.40,NAN
10953,0.12,-0.40,0.84,75.42,-34.39,-40.38,NAN
10992,0.14,-0.38,0.85,75.42,-34.24,-40.24,NAN
11027,0.12,-0.40,0.86,75.40,-34.09,-40.09,NAN
11063,0.11,-0.41,0.85,75.37,-33.95,-39.96,NAN
11098,0.12,-0.39,0.85,75.43,-33.98,-39.90,NAN
11146,0.12,-0.39,0.84,75.43,-33.81,-39.74,NAN
11192,0.13,-0.40,0.84,75.45,-33.73,-39.68,NAN
11227,0.12,-0.40,0.86,75.43,-33.64,-39.65,NAN
11262,0.13,-0.40,0.84,75.43,-33.43,-39.57,NAN
11297,0.09,-0.40,0.86,75.42,-33.32,-39.46,NAN
11333,0.14,-0.39,0.86,75.45,-33.24,-39.34,NAN
11368,0.13,-0.40,0.87,75.33,-33.06,-39.11,NAN
11407,0.12,-0.41,0.85,75.18,-32.84,-38.82,NAN
11443,0.11,-0.40,0.84,75.12,-32.77,-38.69,NAN
11478,0.13,-0.39,0.86,74.99,-32.63,-38.49,NAN
11513,0.10,-0.41,0.83,74.95,-32.63,-38.34,NAN
11548,0.13,-0.40,0.85,75.05,-32.63,-38.31,NAN
11584,0.12,-0.39,0.85,74.99,-32.41,-38.21,NAN
11619,0.12,-0.43,0.84,74.99,-32.37,-38.20,NAN
11655,0.14,-0.46,0.77,75.17,-32.32,-38.20,NAN
11689,0.08,-0.29,0.84,76.11,-31.14,-39.15,NAN
11725,0.11,-0.23,1.04,76.07,-32.25,-39.70,NAN
11776,0.17,-0.47,0.70,76.02,-30.00,-38.02,NAN
11813,-0.17,-0.46,0.85,76.13,-30.20,-38.39,NAN
11850,0.27,-0.35,0.84,76.59,-31.10,-39.23,NAN
11888,0.16,-0.38,0.89,76.76,-30.23,-38.61,NAN
11925,0.04,-0.41,0.88,76.64,-30.67,-38.54,NAN
11963,0.19,-0.38,0.82,76.55,-30.38,-38.53,NAN
12001,0.07,-0.42,0.82,76.62,-30.16,-38.49,NAN
12038,0.14,-0.41,0.85,76.87,-30.32,-38.52,NAN
12076,0.10,-0.37,0.87,76.97,-30.09,-38.51,NAN
12113,0.11,-0.41,0.85,76.99,-29.98,-38.53,NAN
12150,0.14,-0.39,0.86,77.00,-29.86,-38.56,NAN
12191,0.11,-0.38,0.87,76.92,-29.71,-38.46,NAN
12229,0.13,-0.40,0.84,76.82,-29.49,-38.26,NAN
12266,0.10,-0.42,0.84,76.88,-29.48,-38.09,NAN
12304,0.13,-0.38,0.85,76.95,-29.50,-37.98,NAN
12342,0.12,-0.40,0.85,76.95,-29.30,-37.73,NAN
12379,0.11,-0.39,0.86,76.90,-29.28,-37.55,NAN
12417,0.11,-0.40,0.85,76.95,-29.21,-37.54,NAN
12454,0.14,-0.41,0.86,77.00,-29.26,-37.56,NAN
12491,0.11,-0.38,0.84,77.03,-29.08,-37.47,NAN
12529,0.13,-0.40,0.84,77.12,-29.09,-37.55,NAN
12566,0.13,-0.39,0.86,77.20,-28.88,-37.55,NAN
12607,0.11,-0.41,0.84,77.26,-28.91,-37.65,NAN
12645,0.15,-0.38,0.88,77.33,-28.72,-37.68,NAN
12683,0.10,-0.42,0.84,77.33,-28.68,-37.61,NAN
12720,0.14,-0.39,0.85,77.43,-28.63,-37.61,NAN
12758,0.12,-0.39,0.86,77.47,-28.52,-37.51,NAN
12795,0.12,-0.40,0.84,77.52,-28.44,-37.44,NAN
12832,0.12,-0.40,0.86,77.62,-28.39,-37.41,NAN
12870,0.13,-0.39,0.86,77.72,-28.42,-37.40,NAN
12907,0.13,-0.40,0.86,77.74,-28.36,-37.38,NAN
12945,0.12,-0.39,0.84,77.80,-28.25,-37.33,NAN
12983,0.12,-0.39,0.86,77.90,-28.24,-37.35,NAN
13024,0.13,-0.40,0.86,77.94,-28.19,-37.33,NAN
13061,0.13,-0.40,0.85,77.99,-28.10,-37.29,NAN
13099,0.13,-0.40,0.85,78.07,-28.01,-37.29,NAN
13135,0.13,-0.39,0.84,78.15,-27.89,-37.32,NAN
13173,0.13,-0.40,0.86,78.21,-27.81,-37.31,NAN
13211,0.12,-0.39,0.85,78.24,-27.79,-37.29,NAN
13248,0.12,-0.40,0.86,78.29,-27.64,-37.25,NAN
13286,0.13,-0.39,0.87,78.28,-27.50,-37.21,NAN
13323,0.11,-0.39,0.85,78.19,-27.29,-37.19,NAN
13361,0.13,-0.39,0.86,78.02,-27.17,-37.27,NAN
13398,0.12,-0.39,0.86,77.83,-26.95,-37.29,NAN
13462,0.12,-0.42,0.82,78.30,-27.93,-38.26,NAN
13500,0.21,-0.39,0.85,78.48,-27.12,-38.17,NAN
13537,0.05,-0.41,0.89,78.74,-27.40,-38.39,NAN
13575,0.24,-0.38,0.83,78.79,-27.62,-38.41,NAN
13613,0.07,-0.38,0.85,78.76,-26.88,-38.06,NAN
13649,0.14,-0.42,0.86,78.92,-27.18,-38.37,NAN
13687,0.16,-0.38,0.85,79.04,-26.65,-38.37,NAN
13725,0.09,-0.39,0.84,79.20,-26.36,-38.42,NAN
13762,0.15,-0.39,0.85,79.40,-26.23,-38.41,NAN
13800,0.13,-0.36,0.89,79.36,-26.11,-38.23,NAN
13838,0.14,-0.42,0.83,79.18,-25.78,-37.86,NAN
13878,0.08,-0.38,0.84,79.30,-25.89,-37.68,NAN
13916,0.16,-0.37,0.86,79.37,-26.13,-37.66,NAN
13954,0.12,-0.40,0.85,79.32,-25.86,-37.53,NAN
13990,0.15,-0.38,0.87,79.26,-25.89,-37.50,NAN
14028,0.13,-0.41,0.84,79.31,-25.69,-37.34,NAN
14066,0.10,-0.38,0.85,79.39,-25.72,-37.38,NAN
14103,0.15,-0.39,0.86,79.43,-25.63,-37.31,NAN
14141,0.12,-0.41,0.85,79.50,-25.47,-37.26,NAN
14179,0.13,-0.39,0.85,79.61,-25.31,-37.35,NAN
14216,0.12,-0.39,0.86,79.75,-25.19,-37.40,NAN
14254,0.14,-0.39,0.86,79.75,-25.11,-37.28,NAN
14295,0.10,-0.40,0.85,79.83,-24.98,-37.22,NAN
14331,0.13,-0.38,0.86,79.93,-25.05,-37.32,NAN
14369,0.16,-0.40,0.85,79.97,-24.95,-37.33,NAN
14407,0.10,-0.39,0.86,80.04,-24.93,-37.28,NAN
14444,0.15,-0.38,0.86,80.07,-24.92,-37.31,NAN
14482,0.13,-0.40,0.84,80.04,-24.74,-37.18,NAN
14520,0.13,-0.40,0.86,80.14,-24.89,-37.12,NAN
14557,0.16,-0.38,0.87,80.19,-24.85,-36.90,NAN
14595,0.11,-0.38,0.85,80.15,-24.64,-36.68,NAN
14632,0.13,-0.40,0.85,80.23,-24.55,-36.69,NAN
14669,0.15,-0.39,0.85,80.32,-24.44,-36.65,NAN
14710,0.14,-0.38,0.87,80.35,-24.40,-36.58,NAN
14748,0.13,-0.38,0.85,80.29,-24.19,-36.51,NAN
14786,0.10,-0.40,0.83,80.39,-23.98,-36.51,NAN
14823,0.15,-0.38,0.88,80.53,-24.02,-36.63,NAN
14861,0.13,-0.37,0.86,80.52,-23.72,-36.47,NAN
14899,0.12,-0.41,0.85,80.57,-23.80,-36.43,NAN
14936,0.14,-0.37,0.85,80.67,-23.72,-36.36,NAN
14973,0.12,-0.40,0.84,80.80,-23.59,-36.34,NAN
15011,0.14,-0.39,0.84,80.96,-23.45,-36.32,NAN
15048,0.12,-0.39,0.85,81.14,-23.41,-36.37,NAN
15086,0.13,-0.38,0.85,81.26,-23.25,-36.37,NAN
15136,0.14,-0.36,0.87,81.35,-23.22,-36.35,NAN
15174,0.13,-0.40,0.84,81.32,-22.96,-36.28,NAN
15211,0.11,-0.38,0.84,81.49,-22.90,-36.29,NAN
15249,0.16,-0.39,0.87,81.70,-22.87,-36.30,NAN
15287,0.13,-0.37,0.86,81.78,-22.53,-36.10,NAN
15324,0.10,-0.41,0.83,81.99,-22.34,-36.10,NAN
15362,0.14,-0.37,0.87,82.27,-22.34,-36.19,NAN
15399,0.14,-0.36,0.86,82.48,-22.02,-36.04,NAN
15436,0.11,-0.38,0.85,82.73,-22.06,-35.98,NAN
15474,0.14,-0.37,0.87,82.97,-22.23,-36.02,NAN
15515,0.15,-0.36,0.88,82.90,-22.12,-35.85,NAN
15552,0.13,-0.38,0.84,82.87,-21.92,-35.72,NAN
15590,0.12,-0.37,0.87,82.94,-22.03,-35.71,NAN
15628,0.16,-0.35,0.88,82.82,-21.87,-35.57,NAN
15665,0.13,-0.38,0.87,82.67,-21.67,-35.46,NAN
15703,0.14,-0.40,0.86,82.49,-21.57,-35.36,NAN
15763,0.12,-0.37,0.87,82.40,-21.55,-35.37,NAN
15801,0.15,-0.39,0.87,82.33,-21.48,-35.40,NAN
15838,0.13,-0.38,0.85,82.19,-21.31,-35.33,NAN
15876,0.13,-0.38,0.86,82.14,-21.27,-35.32,NAN
15912,0.14,-0.40,0.85,82.10,-21.16,-35.23,NAN
15953,0.13,-0.38,0.86,82.05,-21.03,-35.26,NAN
15991,0.13,-0.38,0.85,82.02,-20.99,-35.24,NAN
16029,0.13,-0.37,0.85,81.91,-20.80,-35.20,NAN
16066,0.11,-0.40,0.86,81.85,-20.80,-35.22,NAN
16104,0.17,-0.37,0.85,81.73,-20.70,-35.12,NAN
16141,0.11,-0.40,0.85,81.69,-20.61,-34.94,NAN
16179,0.13,-0.40,0.84,81.66,-20.61,-34.81,NAN
16217,0.14,-0.40,0.86,81.71,-20.58,-34.80,NAN
16253,0.15,-0.38,0.84,81.70,-20.45,-34.71,NAN
16291,0.11,-0.39,0.84,81.74,-20.30,-34.59,NAN
16329,0.15,-0.38,0.85,81.79,-20.24,-34.60,NAN
16370,0.14,-0.40,0.86,81.79,-20.01,-34.53,NAN
16407,0.12,-0.38,0.83,81.87,-19.96,-34.49,NAN
16445,0.15,-0.39,0.85,81.95,-19.86,-34.56,NAN
16482,0.13,-0.39,0.85,81.95,-19.62,-34.52,NAN
16520,0.11,-0.39,0.84,81.99,-19.60,-34.53,NAN
16558,0.16,-0.38,0.87,82.02,-19.49,-34.48,NAN
16594,0.11,-0.40,0.85,82.02,-19.35,-34.39,NAN
16632,0.13,-0.39,0.86,82.07,-19.42,-34.32,NAN
16670,0.11,-0.40,0.85,82.15,-19.47,-34.39,NAN
16707,0.13,-0.38,0.86,82.30,-19.25,-34.58,NAN
16745,0.15,-0.39,0.86,82.45,-19.06,-34.63,NAN
16786,0.14,-0.39,0.86,82.44,-19.11,-34.57,NAN
16824,0.12,-0.38,0.85,82.53,-19.05,-34.49,NAN
16861,0.14,-0.41,0.86,82.56,-19.06,-34.45,NAN
16899,0.13,-0.36,0.85,82.63,-18.92,-34.43,NAN
16936,0.14,-0.40,0.85,82.78,-18.92,-34.55,NAN
16973,0.15,-0.39,0.85,82.84,-18.91,-34.62,NAN
17011,0.13,-0.37,0.86,82.89,-18.78,-34.67,NAN
17048,0.15,-0.40,0.85,82.96,-18.75,-34.73,NAN
